Real part;Imaginary part;1:nQ, 2:nZ
42.82786091468078;0.0020137587287274304;
42.73839803337344;0.002008970884690733;
42.6489351520661;0.002004183040654036;
42.55947227075876;0.0019993951966173393;
42.47000938945141;0.001994607352580641;
42.38054650814408;0.0019898195085439442;
42.291083626836745;0.001985031664507247;
42.2016207455294;0.00198024382047055;
42.112157864222056;0.0019754559764338523;
42.022694982914715;0.0019706681323971554;
41.93323210160738;0.001965880288360458;
41.84376922030005;0.0019610924443237607;
41.7543063389927;0.0019563046002870634;
41.664843457685365;0.001951516756250366;
41.57538057637802;0.001946728912213669;
41.48591769507069;0.0019419410681769719;
41.39645481376334;0.0019371532241402743;
41.306991932456;0.0019323653801035772;
41.21752905114867;0.0019275775360668799;
41.12806616984133;0.001922789692030183;
41.03913907307675;0.001917047796344754;
40.96307080533839;0.001888408661089763;
40.887002537600026;0.0018597695258347749;
40.81093426986167;0.0018311303905797867;
40.73486600212331;0.0018024912553247984;
40.658797734384954;0.0017738521200698074;
40.58272946664659;0.0017452129848148192;
40.50666119890823;0.001716573849559831;
40.430592931169876;0.0016879347143048428;
40.35452466343151;0.0016592955790498518;
40.27526278518146;0.0016294315132127707;
40.19105792930563;0.0015976715353857203;
40.106853073429804;0.00156591155755867;
40.022648217553964;0.001534151579731617;
39.93844336167813;0.0015023916019045668;
39.85423850580231;0.0014706316240775165;
39.770033649926475;0.0014388716462504659;
39.685828794050636;0.001407111668423413;
39.60162393817481;0.0013753516905963626;
39.51741908229898;0.0013435917127693124;
39.433214226423146;0.0013118317349422618;
39.34900937054731;0.001280071757115209;
39.26480451467149;0.0012483117792881587;
39.18059965879565;0.0012165518014611084;
39.09639480291982;0.001184791823634058;
39.01218994704399;0.0011530318458070077;
38.92798509116815;0.0011212718679799547;
38.84378023529233;0.0010895118901529043;
38.7595753794165;0.001057751912325854;
38.675370523540664;0.0010259919344988038;
38.591165667664825;0.0009942319566717504;
38.506960811789;0.0009624719788447003;
38.422755955913175;0.00093071200101765;
38.33855110003734;0.0008989520231905997;
38.2543462441615;0.0008671920453635466;
38.17014138828567;0.0008354320675364961;
38.085936532409846;0.000803672089709446;
38.00978876359718;0.0007921271934121326;
37.93397670674547;0.0007814245921785572;
37.858164649893766;0.0007707219909449827;
37.78235259304207;0.0007600193897114082;
37.70654053619037;0.0007493167884778338;
